1509097250;STATUS;0;3205;24.000000;608;1080;836.901306;Playing;Playing;
1509097252;STATUS;0;3254;24.500000;608;1080;929.390930;Playing;Playing;
1509097254;STATUS;0;3278;12.000000;608;1080;606.339966;Playing;Playing;
1509097256;STATUS;0;3328;25.000000;608;1080;910.543640;Playing;Playing;
1509097258;STATUS;0;3377;24.500000;608;1080;946.133423;Playing;Playing;
1509097260;STATUS;0;3424;23.500000;608;1080;1175.143677;Playing;Playing;
1509097261;ERROR_EVENT;playback in danger of stalling;
1509097262;STATUS;0;3474;25.000000;608;1080;626.514832;Playing;Playing;
1509097264;STATUS;0;3523;24.500000;608;1080;1995.394165;Playing;Playing;
1509097266;STATUS;0;3572;24.500000;608;1080;965.980896;Playing;Playing;
1509097268;STATUS;0;3621;24.500000;608;1080;824.407043;Playing;Playing;
1509097270;STATUS;0;3670;24.500000;608;1080;1258.969971;Playing;Playing;
1509097272;STATUS;0;3719;24.500000;608;1080;820.212708;Playing;Playing;
1509097274;STATUS;0;3768;24.500000;608;1080;338.959198;Playing;Playing;
1509097275;ERROR_EVENT;playback in danger of stalling;
1509097276;STATUS;0;3816;24.000000;608;1080;606.383728;Playing;Playing;
1509097278;STATUS;0;3864;24.000000;608;1080;1270.932251;Playing;Playing;
1509097280;STATUS;0;3912;24.000000;608;1080;1286.213745;Playing;Playing;
1509097282;STATUS;0;3962;25.000000;608;1080;908.546570;Playing;Playing;
1509097284;STATUS;0;4010;24.000000;608;1080;367.131531;Playing;Playing;
1509097286;STATUS;0;4059;24.500000;608;1080;970.644836;Playing;Playing;
1509097288;STATUS;0;4108;24.500000;608;1080;483.831299;Playing;Playing;
1509097290;STATUS;0;4157;24.500000;608;1080;500.423492;Playing;Playing;
1509097292;STATUS;0;4205;24.000000;608;1080;696.327148;Playing;Playing;
1509097294;STATUS;0;4255;25.000000;608;1080;1680.792725;Playing;Playing;
1509097296;STATUS;0;4305;25.000000;608;1080;654.137146;Playing;Playing;
1509097298;STATUS;0;4352;23.500000;608;1080;1154.950806;Playing;Playing;
1509097300;STATUS;0;4401;24.500000;608;1080;1374.356567;Playing;Playing;
1509097302;STATUS;0;4450;24.500000;608;1080;646.597717;Playing;Playing;
1509097304;STATUS;0;4499;24.500000;608;1080;1586.685669;Playing;Playing;
1509097306;STATUS;0;4547;24.000000;608;1080;959.302795;Playing;Playing;
1509097308;STATUS;0;4596;24.500000;608;1080;228.098526;Playing;Playing;
1509097310;STATUS;0;4646;25.000000;608;1080;1128.345581;Playing;Playing;
1509097312;STATUS;0;4669;11.500000;608;1080;1023.025879;Playing;Playing;
1509097314;STATUS;0;4719;25.000000;608;1080;1461.318481;Playing;Playing;
1509097316;STATUS;0;4768;24.500000;608;1080;780.295166;Playing;Playing;
1509097318;STATUS;0;4817;24.500000;608;1080;759.436768;Playing;Playing;
1509097320;STATUS;0;4865;24.000000;608;1080;507.538910;Playing;Playing;
1509097321;EVENT;4 CPU
1509097322;STATUS;0;4914;24.500000;608;1080;272.378510;Playing;Playing;
1509097324;STATUS;0;4963;24.500000;608;1080;926.621277;Playing;Playing;
1509097326;STATUS;0;5011;24.000000;608;1080;1285.289795;Playing;Playing;
1509097328;STATUS;0;5060;24.500000;608;1080;1651.625366;Playing;Playing;
1509097330;STATUS;0;5108;24.000000;608;1080;2441.313965;Playing;Playing;
1509097332;STATUS;0;5157;24.500000;608;1080;549.102661;Playing;Playing;
1509097334;STATUS;0;5206;24.500000;608;1080;780.522278;Playing;Playing;
