1508855646;p1p1;1236.17;100560.95;101797.13;18.19;69.42;87.61;0.00;0.00
1508855647;p1p1;1236.17;100564.85;101801.02;18.19;69.45;87.64;0.00;0.00
1508855647;p1p1;1236.17;100562.85;101799.02;18.19;69.42;87.61;0.00;0.00
1508855648;p1p1;1236.17;100560.85;101797.02;18.19;69.39;87.57;0.00;0.00
1508855648;p1p1;1237.57;100562.85;101800.43;18.22;69.42;87.64;0.00;0.00
1508855649;p1p1;1237.57;100562.85;101800.43;18.22;69.42;87.64;0.00;0.00
1508855649;p1p1;1237.57;100562.85;101800.43;18.22;69.42;87.64;0.00;0.00
1508855650;p1p1;1237.57;100560.85;101798.43;18.22;69.39;87.61;0.00;0.00
1508855650;p1p1;1237.57;100560.85;101798.43;18.22;69.39;87.61;0.00;0.00
1508855651;p1p1;1237.57;100558.85;101796.43;18.22;69.35;87.57;0.00;0.00
1508855651;p1p1;1237.57;100556.86;101794.43;18.22;69.32;87.54;0.00;0.00
1508855652;p1p1;1237.57;100560.85;101798.42;18.22;69.39;87.61;0.00;0.00
1508855652;p1p1;1237.57;100562.85;101800.42;18.22;69.42;87.64;0.00;0.00
1508855653;p1p1;1252.23;100569.76;101821.99;18.35;69.52;87.87;0.00;0.00
1508855653;p1p1;1352.70;110056.71;111409.41;19.96;75.76;95.73;0.00;0.00
1508855654;p1p1;1352.70;110060.70;111413.40;19.96;75.83;95.79;0.00;0.00
1508855654;p1p1;1352.70;110062.70;111415.40;19.96;75.86;95.83;0.00;0.00
1508855655;p1p1;1352.70;110064.70;111417.40;19.96;75.90;95.86;0.00;0.00
1508855655;p1p1;1352.70;110066.73;111419.43;19.96;75.93;95.89;0.00;0.00
1508855656;p1p1;1352.70;110060.73;111413.43;19.96;75.83;95.79;0.00;0.00
1508855656;p1p1;1352.70;110060.74;111413.44;19.96;75.83;95.79;0.00;0.00
1508855657;p1p1;1352.70;110062.73;111415.43;19.96;75.86;95.83;0.00;0.00
1508855657;p1p1;1352.70;110058.74;111411.44;19.96;75.80;95.76;0.00;0.00
